id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLANPO25N000016745,장소,관광지,18151399,공신관광여행사,,,60403,항공사/여행사,4159034023102380032,경기도,화성시,송산면,삼존리,238-4,4159034023,4159034000,415903210067,송산동로,95,126.7392399,37.2221795,다사325139,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016746,장소,관광지,18151698,올래캠핑장,,,60520,캠핑장,4182031032100329984,경기도,가평군,설악면,가일리,33,4182031032,4182031000,418204448181,어비산길,203,127.5117822,37.592453,라사010547,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016747,장소,관광지,18151798,천안봉선홍경사갈기비,,,60606,비/탑/문/각,4413325034103190016,충청남도,천안시서북구,성환읍,대홍리,319-8,4413325034,4413325000,,,,127.1345393,36.9431654,다바674828,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016748,장소,관광지,18152558,디포레카라반파크,,,60520,캠핑장,5011025625119009792,제주특별자치도,제주시,구좌읍,송당리,1901-2,5011025625,5011025600,501104848033,송당6길,78-1,126.7811799,33.4648142,다나332972,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016749,장소,관광지,18153597,사나래글램핑,,,60520,캠핑장,4183040029105800192,경기도,양평군,용문면,중원리,580,4183040029,4183040000,418303217024,중원산로,532,127.6195808,37.5464495,라사105496,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016750,장소,관광지,18154174,합천대장경오토캠핑장,,,60520,캠핑장,4889033032108959744,경상남도,합천군,가야면,야천리,896,4889033032,4889033000,488903348001,가야산로,1199,128.1317899,35.7667342,라마571524,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016751,장소,관광지,18154812,하나투어,여행친구,,60403,항공사/여행사,4711312200112570368,경상북도,포항시북구,양덕동,,1257,4711312200,4711370000,471133304032,장량로,142,129.3958364,36.0816074,마마707888,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016752,장소,관광지,18154861,나라투어,,,60403,항공사/여행사,4833010300106739712,경상남도,양산시,중부동,,674-7,4833010300,4833051500,483304814606,양주4길,3-8,129.0290666,35.3404571,마마389060,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016753,장소,관광지,18154862,투어컴여행사,,,60403,항공사/여행사,4833010300106739712,경상남도,양산시,중부동,,674-7,4833010300,4833051500,483304814606,양주4길,3-8,129.0290638,35.3404571,마마389060,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016754,장소,관광지,18154972,괴산학생야영장,,,60506,야영장,4376036050101689856,충청북도,괴산군,청천면,관평리,169-1,4376036050,4376036000,437604538049,관평3길,13,127.9077746,36.6935964,라바364551,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016755,장소,관광지,18155421,아날로그데이,,,60520,캠핑장,2772033024112569856,대구광역시,군위군,부계면,대율리,1257-4,2772033024,2772033000,277204742208,원효길,1,128.6548358,36.0499378,마마040842,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016756,장소,관광지,18155504,천제당유원지,,,60508,일반유원지/일반놀이공원,5176032021118629888,강원특별자치도,평창군,방림면,방림리,1863-12,5176032021,5176032000,,,,128.4146087,37.4262068,라사809367,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016757,장소,관광지,18155665,봉래폭포안내소,,,60401,관광안내소/매표소,4794025024104769536,경상북도,울릉군,울릉읍,도동리,477-1,4794025024,4794025000,479404778028,봉래길,345,130.8923337,37.496651,바사999495,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016758,장소,관광지,18156551,보현산댐전망대,,,60513,일반관광지,4723034023106110464,경상북도,영천시,화북면,입석리,611-3,4723034023,4723034000,472303018036,천문로,2610,128.9526571,36.1269519,마마307931,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016759,장소,관광지,18156689,썬월드투어,,,60403,항공사/여행사,4482525021102550016,충청남도,태안군,태안읍,동문리,255-1,4482525021,4482525000,448253264043,중앙로,167,126.3062998,36.7496814,나바934619,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016760,장소,관광지,18156704,하나투어,,,60403,항공사/여행사,4711312100115539968,경상북도,포항시북구,장성동,,1554-4,4711312100,4711370000,471134712197,법원로39번길,45-9,129.3807774,36.078008,마마693884,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016761,장소,관광지,18157056,여행백화점,,,60403,항공사/여행사,4711312100114899968,경상북도,포항시북구,장성동,,1490-8,4711312100,4711370000,471134712559,장량로17번길,65,129.3834773,36.0886542,마마695896,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016762,장소,관광지,18157143,문투어여행사,,,60403,항공사/여행사,4711312100115890176,경상북도,포항시북구,장성동,,1589-8,4711312100,4711370000,471133304041,침촌로,13-1,129.3783909,36.0807289,마마691887,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016763,장소,관광지,18157418,글램핑가든,,,60520,캠핑장,4148011900101779968,경기도,파주시,서패동,,178-18,4148011900,4148054000,414804418159,돌곶이길,57,126.6966567,37.7139427,다사291685,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016764,장소,관광지,18159377,매표소,,,60401,관광안내소/매표소,5011025930140890112,제주특별자치도,제주시,조천읍,선흘리,4089-1,5011025930,5011025900,501103349234,번영로,1488,126.6922753,33.4620339,다나249969,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016765,장소,관광지,18160141,태안라온캠핑장,,,60520,캠핑장,4482535023108000256,충청남도,태안군,원북면,황촌리,800-95,4482535023,4482535000,448253264028,옥파로,1019,126.2022542,36.8862935,나바843772,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016766,장소,관광지,18160145,구례포대명야영장,,,60520,캠핑장,4482535023108000256,충청남도,태안군,원북면,황촌리,800-116,4482535023,4482535000,,,,126.2002471,36.8875268,나바841773,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016767,장소,관광지,18160200,신흥해외여행사,부안점,,60403,항공사/여행사,5280025022100419584,전북특별자치도,부안군,부안읍,서외리,42-6,5280025022,5280025000,528003280045,부풍로,42,126.7322781,35.7274024,다마305481,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016768,장소,관광지,18160855,베리팜힐링파크,,,60516,관광농원/허브마을,5279043031106100224,전북특별자치도,고창군,부안면,용산리,610,5279043031,5279043000,527904637650,용산용흥길,12,126.6478578,35.5046535,다마227235,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016769,장소,관광지,18161354,금동관광,,,60403,항공사/여행사,4421010900110629888,충청남도,서산시,예천동,,1063-3,4421010900,4421055000,442103254051,무학로,1856,126.4339356,36.7671768,다바048637,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016770,장소,관광지,18161680,DMZ철새평화타운,,,60513,일반관광지,5178025928104510464,강원특별자치도,철원군,동송읍,양지리,451,5178025928,5178025900,517804490196,양지2길,15-21,127.2822165,38.2668835,다아809296,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016771,장소,관광지,18161889,대중여행사,,,60403,항공사/여행사,4421010100102479872,충청남도,서산시,읍내동,,248-1,4421010100,4421051000,442103254008,고운로,143,126.4515054,36.7830337,다바064655,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016772,장소,관광지,18162082,오라메밀꽃밭,,,60513,일반관광지,5011012000200760320,제주특별자치도,제주시,오라이동,,산76,5011012000,5011064000,,,,126.5057508,33.4271504,다나075932,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016773,장소,관광지,18162370,한빛여행사,,,60403,항공사/여행사,2826010700103340032,인천광역시,서구,심곡동,,334-13,2826010700,2826053000,282603156051,승학로,237-12,126.6723227,37.5437775,다사268497,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016774,장소,관광지,18162890,YG리퍼블릭,제주신화월드점,,60514,유명관광지,5013031027200350208,제주특별자치도,서귀포시,안덕면,서광리,산35-16,5013031027,5013031000,501304852219,신화역사로304번길,98,126.3163823,33.3045451,나나898798,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016775,장소,관광지,18162891,햇솔오토캠핑장,,,60520,캠핑장,2871033022109069824,인천광역시,강화군,길상면,선두리,907-3,2871033022,2871033000,287103157038,해안남로,760-22,126.4829862,37.6068332,다사102568,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016776,장소,관광지,18162892,장남동산농원,,,60520,캠핑장,4180038021106999808,경기도,연천군,장남면,원당리,700-2,4180038021,4180038000,418004853140,술이홀로63번길,41-17,126.8911175,37.9706911,다사465969,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016777,장소,관광지,18162895,신어산자연숲캠핑장,,,60520,캠핑장,4825036026101000192,경상남도,김해시,상동면,묵방리,100-2,4825036026,4825036000,482504805701,장척로462번길,140,128.924511,35.2771074,마라295988,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016778,장소,관광지,18163175,투어코리아,,,60403,항공사/여행사,4717011700102779904,경상북도,안동시,안흥동,,278-80,4717011700,4717058500,471703018013,경동로,619,128.7255582,36.5634603,마바096413,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016779,장소,관광지,18163214,하나투어,,,60403,항공사/여행사,4717012100103209984,경상북도,안동시,당북동,,321-10,4717012100,4717058500,471703018013,경동로,563,128.7193811,36.563677,마바091413,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016780,장소,관광지,18163843,나의여행,,,60403,항공사/여행사,2638010100105549824,부산광역시,사하구,괴정동,,555-22,2638010100,2638051000,263803134024,장평로,432,128.9862557,35.0967278,마라354789,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016781,장소,관광지,18163848,지례흑돼지골목,,,60517,먹거리/패션거리,4715042021108599808,경상북도,김천시,지례면,교리,860,4715042021,4715042000,,,,128.0294381,35.9877956,라마477769,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016782,장소,관광지,18164070,도계유리나라,,,60507,테마공원/대형놀이공원,5123025035104100352,강원특별자치도,삼척시,도계읍,심포리,410,5123025035,5123025000,512303013008,강원남부로,893-36,129.0325028,37.1935869,마사360116,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016783,장소,관광지,18164218,어의곡탐방지원센터,,,60401,관광안내소/매표소,4380032026200589824,충청북도,단양군,가곡면,어의곡리,산59-1,4380032026,4380032000,438004544313,소백산등산길,643,128.459647,36.9846194,라바854877,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016784,장소,관광지,18164290,전라남도완도자연휴양림,,,60503,휴양림/수목원,4689025024200160256,전라남도,완도군,완도읍,장좌리,산16-1,4689025024,4689025000,468904854317,대야일구1길,115,126.7024378,34.3526958,다다266957,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016785,장소,관광지,18164352,테마파크소풍,,,60507,테마공원/대형놀이공원,4679036021110070272,전라남도,화순군,도곡면,대곡리,1007-1,4679036021,4679036000,467903017017,지석로,1202-13,126.9265422,34.9958283,다라476669,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016786,장소,관광지,18164560,단양천동계곡캠핑장그린농원,,,60520,캠핑장,4380025034103799808,충청북도,단양군,단양읍,천동리,380-11,4380025034,4380025000,438004544465,천동4길,10-8,128.4190152,36.9657362,라바818856,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016787,장소,관광지,18164802,거제시영어마을,,,60522,영어마을,4831010700105419776,경상남도,거제시,덕포동,,542,4831010700,4831056000,483104811180,덕포4길,17,128.7036244,34.9112506,마라099580,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016788,장소,관광지,18165801,구미캠핑장,,,60520,캠핑장,4719012600106139648,경상북도,구미시,양호동,,614-1,4719012600,4719055500,471904860202,체육공원안길,34,128.3708278,36.1335604,라마783932,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016789,장소,관광지,18165840,삼흥여행사,,,60403,항공사/여행사,4790025025101660160,경상북도,예천군,예천읍,남본리,166-8,4790025025,4790025000,479003307052,충효로,293,128.4564808,36.651118,라바854507,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016790,장소,관광지,18165912,구리토평가족캠핑장,,,60520,캠핑장,4131010700100510208,경기도,구리시,토평동,,51-10,4131010700,4131059000,,,,127.1580022,37.5862765,다사698541,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016791,장소,관광지,18165992,덕산국민여가캠핑장,,,60520,캠핑장,2871036021204939776,인천광역시,강화군,내가면,고천리,산494,2871036021,2871036000,287104271107,강화서로227번길,91,126.3810869,37.7171575,다사013692,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016792,장소,관광지,18166004,더드림핑캠핑장,,,60520,캠핑장,4136025625101230080,경기도,남양주시,화도읍,금남리,123,4136025625,4136025600,413603197075,북한강로,1630-18,127.3702814,37.6525893,다사885614,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016793,장소,관광지,18166008,추암오토캠핑장,,,60520,캠핑장,5117011400100009984,강원특별자치도,동해시,추암동,,1,5117011400,5117060000,511704463203,촛대바위길,28,129.1588794,37.4770467,마사466432,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016794,장소,관광지,18166240,여행코리아,,,60403,항공사/여행사,2771025628115389952,대구광역시,달성군,다사읍,매곡리,1539,2771025628,2771025600,277104244187,대실역북로1길,6,128.4666119,35.858489,라마872628,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016795,장소,관광지,18166429,더월드투어,,,60403,항공사/여행사,4831010600105270272,경상남도,거제시,옥포동,,527-4,4831010600,4831056000,483103337030,옥포대첩로,1,128.6877882,34.893381,마라085560,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016796,장소,관광지,18166851,팔공산글램핑,,,60520,캠핑장,4785032034111250432,경상북도,칠곡군,동명면,남원리,1125,4785032034,4785032000,478503322003,구남로,281,128.5761465,36.0021632,라마969789,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016797,장소,관광지,18167450,동양여행사,,,60403,항공사/여행사,4719025336107629568,경상북도,구미시,고아읍,봉한리,763-1,4719025336,4719025300,471904724356,봉한1안길,18-3,128.3498374,36.1759921,라마764979,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016798,장소,관광지,18168533,세계여행사,,,60403,항공사/여행사,5218010100109469696,전북특별자치도,정읍시,수성동,,947-12,5218010100,5218051000,521804610517,수성택지4길,18,126.8544714,35.5791884,다마415316,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016799,장소,관광지,18169032,별빛정원우주,,,60508,일반유원지/일반놀이공원,4150034029103190016,경기도,이천시,호법면,단천리,319,4150033024,4150033000,415004421240,덕이로154번길,287-76,127.3937406,37.2419949,다사905159,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016800,장소,관광지,18169048,우리여행사,,,60403,항공사/여행사,5218010500103149568,전북특별자치도,정읍시,연지동,,315-12,5218010500,5218057000,521803270061,중앙로,15,126.8448312,35.5745132,다마406311,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016801,장소,관광지,18169107,협곡구비마을,,,60519,정보화마을,4792035027111810048,경상북도,봉화군,소천면,분천리,1181,4792035027,4792035000,,,,129.0533793,36.9270246,마바383820,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000016802,장소,관광지,18169194,대원해외관광,,,60403,항공사/여행사,5218010100105169920,전북특별자치도,정읍시,수성동,,517-8,5218010100,5218051000,521804610098,구미길,1,126.8507113,35.5713242,다마411307,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
